DATE_TIME,DPTemp,DBTemp,Precip,RHumid
2018-06-14T01:53:00,72,72,0.00,100
2018-06-14T02:53:00,72,72,0.00,100
2018-06-14T03:53:00,71,71,0.00,100
2018-06-14T04:39:00,71,71,0.00,100
2018-06-14T04:53:00,71,71,0.00,100
2018-06-14T05:53:00,71,71,0.00,100
2018-06-14T06:28:00,71,71,0.00,100
2018-06-14T06:43:00,72,72,0.00,100
2018-06-14T06:53:00,71,71,0.00,100
2018-06-14T07:51:00,72,73,0.00,94
2018-06-14T07:53:00,72,73,0.00,96
2018-06-14T08:00:00,72,73,0.00,96
2018-06-14T08:10:00,73,74,0.00,97
2018-06-14T08:17:00,73,74,0.00,97
2018-06-14T08:53:00,74,75,0.00,96
2018-06-14T09:51:00,73,79,0.00,84
2018-06-14T09:53:00,74,78,0.00,87
2018-06-14T10:00:00,74,78,0.00,87
2018-06-14T10:15:00,73,79,0.00,82
2018-06-14T10:51:00,73,81,0.00,79
2018-06-14T10:53:00,73,80,0.00,79
2018-06-14T11:53:00,72,81,0.00,74
2018-06-14T12:00:00,73,83,0.00,72
2018-06-14T12:08:00,72,83,0.00,70
2018-06-14T12:53:00,71,83,0.00,67
2018-06-14T13:53:00,71,85,0.00,63
2018-06-14T14:53:00,72,85,0.00,65
2018-06-14T15:53:00,73,84,0.00,70
2018-06-14T16:53:00,70,86,0.00,59
2018-06-14T17:53:00,68,85,0.00,57
2018-06-14T18:53:00,73,83,0.00,72
2018-06-14T19:53:00,70,83,0.00,65
2018-06-14T20:53:00,71,80,0.00,74
2018-06-14T21:53:00,73,78,0.00,85
2018-06-14T22:53:00,74,76,0.00,94
2018-06-14T23:53:00,73,75,0.00,94
2018-06-14T23:59:00,,0,0.00,0
2018-06-15T00:53:00,73,73,0.00,100
2018-06-15T01:53:00,72,73,0.00,96
2018-06-15T02:53:00,71,72,0.00,97
2018-06-15T03:53:00,71,72,0.00,97
2018-06-15T04:53:00,70,71,0.00,96
2018-06-15T05:53:00,71,71,0.00,100
2018-06-15T06:53:00,71,73,0.00,94
2018-06-15T07:53:00,72,76,0.00,88
2018-06-15T08:53:00,74,81,0.00,79
2018-06-15T09:53:00,75,85,0.00,72
2018-06-15T10:53:00,74,87,0.00,65
2018-06-15T11:53:00,71,88,0.00,57
2018-06-15T12:53:00,69,90,0.00,50
2018-06-15T13:53:00,68,92,0.00,46
2018-06-15T14:53:00,68,92,0.00,46
2018-06-15T15:53:00,67,93,0.00,42
2018-06-15T16:51:00,66,91,0.00,44
2018-06-15T16:53:00,65,92,0.00,41
2018-06-15T17:00:00,73,91,0.00,56
2018-06-15T17:15:00,73,89,0.00,59
2018-06-15T17:33:00,72,87,0.00,61
2018-06-15T17:53:00,72,85,0.00,65
2018-06-15T18:05:00,72,85,0.00,65
2018-06-15T18:53:00,74,84,0.00,72
2018-06-15T19:12:00,74,84,0.00,72
2018-06-15T19:23:00,74,84,0.00,72
2018-06-15T19:50:00,75,82,0.00,79
2018-06-15T19:53:00,75,83,0.00,77
2018-06-15T20:53:00,75,81,0.00,82
2018-06-15T21:53:00,76,80,0.00,87
2018-06-15T22:53:00,75,79,0.00,88
2018-06-15T23:53:00,75,78,0.00,90
2018-06-15T23:59:00,,0,0.00,0
2018-06-16T00:53:00,75,77,0.00,94
2018-06-16T01:53:00,74,76,0.00,94
2018-06-16T02:53:00,74,74,0.00,100
2018-06-16T03:53:00,74,74,0.00,100
2018-06-16T04:14:00,74,74,0.00,100
2018-06-16T04:53:00,73,73,0.00,100
2018-06-16T05:00:00,73,73,0.00,100
2018-06-16T05:46:00,73,73,0.00,100
2018-06-16T05:53:00,73,73,0.00,100
2018-06-16T06:51:00,73,73,0.00,100
2018-06-16T06:53:00,73,73,0.00,100
2018-06-16T07:00:00,74,74,0.00,100
2018-06-16T07:10:00,74,74,0.00,100
2018-06-16T07:30:00,74,74,0.00,100
2018-06-16T07:44:00,74,75,0.00,96
2018-06-16T07:53:00,74,75,0.00,96
2018-06-16T08:01:00,74,76,0.00,94
2018-06-16T08:28:00,74,77,0.00,90
2018-06-16T08:53:00,75,79,0.00,88
2018-06-16T09:53:00,75,82,0.00,79
2018-06-16T10:53:00,75,86,0.00,70
2018-06-16T11:53:00,74,87,0.00,65
2018-06-16T12:53:00,70,90,0.00,52
2018-06-16T13:53:00,70,91,0.00,50
2018-06-16T14:53:00,70,91,0.00,50
2018-06-16T15:53:00,70,91,0.00,50
2018-06-16T16:53:00,70,91,0.00,50
2018-06-16T17:01:00,70,90,0.00,52
2018-06-16T17:22:00,71,89,0.00,55
2018-06-16T17:37:00,72,85,0.00,65
2018-06-16T17:53:00,69,82,0.00,65
2018-06-16T18:03:00,69,81,0.00,67
2018-06-16T18:18:00,69,81,0.00,67
2018-06-16T18:34:00,70,81,0.00,69
2018-06-16T18:53:00,71,80,0.00,74
2018-06-16T19:53:00,71,80,0.00,74
2018-06-16T20:53:00,72,78,0.00,82
2018-06-16T21:53:00,72,80,0.00,76
2018-06-16T22:53:00,73,79,0.00,82
2018-06-16T23:04:00,73,79,0.00,82
2018-06-16T23:26:00,72,78,0.00,82
2018-06-16T23:53:00,72,76,0.00,88
2018-06-16T23:59:00,,0,0.00,0
2018-06-17T00:53:00,72,74,0.00,94
2018-06-17T01:53:00,71,73,0.00,94
2018-06-17T02:53:00,71,72,0.00,97
2018-06-17T03:20:00,72,72,0.00,100
2018-06-17T03:53:00,71,73,0.00,94
2018-06-17T04:23:00,71,72,0.00,97
2018-06-17T04:53:00,71,72,0.00,97
2018-06-17T05:53:00,72,74,0.00,94
2018-06-17T06:15:00,72,74,0.00,94
2018-06-17T06:53:00,73,74,0.00,97
2018-06-17T07:53:00,73,75,0.00,94
2018-06-17T08:53:00,73,77,0.00,88
2018-06-17T09:45:00,74,79,0.00,85
2018-06-17T09:53:00,74,80,0.00,82
2018-06-17T10:51:00,73,82,0.00,74
2018-06-17T10:53:00,74,82,0.00,77
2018-06-17T11:25:00,74,84,0.00,72
2018-06-17T11:53:00,74,85,0.00,70
2018-06-17T12:53:00,71,87,0.00,59
2018-06-17T13:53:00,71,87,0.00,59
2018-06-17T14:53:00,72,89,0.00,57
2018-06-17T15:12:00,71,87,0.00,59
2018-06-17T15:27:00,71,88,0.00,57
2018-06-17T15:53:00,72,86,0.00,63
2018-06-17T16:07:00,72,86,0.00,63
2018-06-17T16:53:00,72,81,0.00,74
2018-06-17T17:53:00,69,79,0.00,72
2018-06-17T18:53:00,68,77,0.00,74
2018-06-17T19:53:00,68,75,0.00,79
2018-06-17T20:53:00,69,75,0.00,82
2018-06-17T21:53:00,70,74,0.00,88
2018-06-17T22:53:00,70,74,0.00,88
2018-06-17T23:53:00,69,72,0.00,91
2018-06-17T23:59:00,,0,0.00,0
2018-06-18T00:53:00,70,71,0.00,96
2018-06-18T01:53:00,70,70,0.00,100
2018-06-18T02:53:00,70,70,0.00,100
2018-06-18T03:53:00,70,70,0.00,100
2018-06-18T04:53:00,69,71,0.00,94
2018-06-18T05:53:00,69,71,0.00,94
2018-06-18T06:53:00,70,73,0.00,90
2018-06-18T07:53:00,71,76,0.00,85
2018-06-18T08:53:00,71,80,0.00,74
2018-06-18T09:53:00,72,85,0.00,65
2018-06-18T10:53:00,72,86,0.00,63
2018-06-18T11:53:00,71,88,0.00,57
2018-06-18T12:53:00,71,89,0.00,55
2018-06-18T13:53:00,70,89,0.00,53
2018-06-18T14:53:00,71,91,0.00,52
2018-06-18T15:53:00,71,91,0.00,52
2018-06-18T16:53:00,72,89,0.00,57
2018-06-18T17:53:00,71,91,0.00,52
2018-06-18T18:53:00,72,87,0.00,61
2018-06-18T19:53:00,71,84,0.00,65
2018-06-18T20:53:00,72,81,0.00,74
2018-06-18T21:53:00,74,80,0.00,82
2018-06-18T22:53:00,72,80,0.00,76
2018-06-18T23:53:00,72,79,0.00,79
2018-06-18T23:59:00,,0,0.00,0
2018-06-19T00:53:00,72,78,0.00,82
2018-06-19T01:53:00,72,77,0.00,85
2018-06-19T02:53:00,71,77,0.00,82
2018-06-19T03:53:00,71,76,0.00,85
2018-06-19T04:53:00,71,76,0.00,85
2018-06-19T05:53:00,71,75,0.00,88
2018-06-19T06:53:00,72,77,0.00,85
2018-06-19T07:53:00,73,81,0.00,77
2018-06-19T08:53:00,72,84,0.00,67
2018-06-19T09:53:00,74,86,0.00,67
2018-06-19T10:53:00,74,88,0.00,63
2018-06-19T11:53:00,73,90,0.00,58
2018-06-19T12:53:00,72,91,0.00,54
2018-06-19T13:53:00,71,91,0.00,52
2018-06-19T14:53:00,70,92,0.00,49
2018-06-19T15:53:00,71,91,0.00,52
2018-06-19T16:53:00,70,92,0.00,49
2018-06-19T17:53:00,70,91,0.00,50
2018-06-19T18:53:00,71,87,0.00,59
2018-06-19T19:53:00,71,84,0.00,65
2018-06-19T20:53:00,72,81,0.00,74
2018-06-19T21:53:00,72,82,0.00,72
2018-06-19T22:53:00,72,79,0.00,79
2018-06-19T23:53:00,72,79,0.00,79
2018-06-19T23:59:00,,0,0.00,0
2018-06-20T00:53:00,72,78,0.00,82
2018-06-20T01:53:00,72,77,0.00,85
2018-06-20T02:53:00,72,76,0.00,88
2018-06-20T03:53:00,71,76,0.00,85
2018-06-20T04:53:00,70,75,0.00,84
2018-06-20T05:53:00,70,74,0.00,88
2018-06-20T06:53:00,71,77,0.00,82
2018-06-20T07:53:00,72,81,0.00,74
2018-06-20T08:53:00,71,84,0.00,65
2018-06-20T09:53:00,71,86,0.00,61
2018-06-20T10:53:00,67,88,0.00,50
2018-06-20T11:53:00,65,90,0.00,44
2018-06-20T12:53:00,67,90,0.00,47
2018-06-20T13:53:00,66,91,0.00,44
2018-06-20T14:53:00,65,91,0.00,42
2018-06-20T15:53:00,67,91,0.00,45
2018-06-20T16:53:00,68,90,0.00,48
2018-06-20T17:53:00,69,89,0.00,52
2018-06-20T18:53:00,70,88,0.00,55
2018-06-20T19:53:00,70,84,0.00,63
2018-06-20T20:53:00,70,81,0.00,69
2018-06-20T21:53:00,71,80,0.00,74
2018-06-20T22:53:00,70,79,0.00,74
2018-06-20T23:53:00,70,80,0.00,71
2018-06-20T23:59:00,,0,0.00,0
2018-06-21T00:53:00,70,79,0.00,74
2018-06-21T01:53:00,72,78,0.00,82
2018-06-21T02:53:00,71,79,0.00,77
2018-06-21T03:53:00,72,76,0.00,88
2018-06-21T04:53:00,72,75,0.00,90
2018-06-21T05:53:00,72,74,0.00,94
2018-06-21T06:53:00,73,77,0.00,88
2018-06-21T07:53:00,73,80,0.00,79
2018-06-21T08:53:00,71,83,0.00,67
2018-06-21T09:53:00,72,85,0.00,65
2018-06-21T10:53:00,73,85,0.00,68
2018-06-21T11:53:00,77,84,0.00,80
2018-06-21T12:53:00,73,88,0.00,61
2018-06-21T13:53:00,72,86,0.00,63
2018-06-21T14:28:00,74,79,0.14,85
2018-06-21T14:46:00,72,75,0.35,90
2018-06-21T14:53:00,72,76,0.37,88
2018-06-21T15:53:00,76,80,0.01,87
2018-06-21T16:53:00,76,80,0.00,87
2018-06-21T17:53:00,74,80,0.00,82
2018-06-21T18:53:00,74,78,0.00,87
2018-06-21T19:53:00,73,77,0.00,88
2018-06-21T20:53:00,74,76,0.00,94
2018-06-21T21:53:00,74,75,0.00,96
2018-06-21T22:53:00,74,75,0.00,96
2018-06-21T23:53:00,73,74,0.00,97
2018-06-21T23:59:00,,0,0.00,0
2018-06-22T00:28:00,73,74,0.00,97
2018-06-22T00:53:00,73,73,0.00,100
2018-06-22T01:53:00,72,73,0.00,96
2018-06-22T02:53:00,72,73,0.00,96
2018-06-22T03:53:00,72,73,0.00,96
2018-06-22T04:53:00,71,72,0.02,97
2018-06-22T05:53:00,70,71,0.00,96
2018-06-22T06:53:00,70,72,0.00,94
2018-06-22T07:53:00,70,74,0.00,88
2018-06-22T08:53:00,69,77,0.00,77
2018-06-22T09:53:00,69,81,0.00,67
2018-06-22T10:53:00,71,85,0.00,63
2018-06-22T11:53:00,69,86,0.00,57
2018-06-22T12:53:00,69,88,0.00,54
2018-06-22T13:53:00,66,90,0.00,45
2018-06-22T14:53:00,70,88,0.00,55
2018-06-22T15:51:00,72,86,0.00,62
2018-06-22T15:53:00,71,86,0.01,61
2018-06-22T16:21:00,75,81,0.08,82
2018-06-22T16:31:00,77,78,0.09,97
2018-06-22T16:46:00,75,77,0.25,94
2018-06-22T16:49:00,73,73,0.53,100
2018-06-22T16:51:00,72,73,0.77,94
2018-06-22T16:53:00,72,72,1.07,100
2018-06-22T17:03:00,71,72,0.17,97
2018-06-22T17:07:00,71,73,0.21,94
2018-06-22T17:18:00,72,72,0.37,100
2018-06-22T17:27:00,71,72,0.38,97
2018-06-22T17:34:00,71,72,0.38,97
2018-06-22T17:44:00,71,73,0.39,94
2018-06-22T17:51:00,72,73,0.00,94
2018-06-22T17:53:00,72,73,0.28,96
2018-06-22T18:43:00,72,74,0.00,94
2018-06-22T18:51:00,73,73,0.00,100
2018-06-22T18:53:00,73,74,0.24,97
2018-06-22T19:02:00,73,73,0.02,100
2018-06-22T19:04:00,73,73,0.02,100
2018-06-22T19:15:00,73,73,0.02,100
2018-06-22T19:53:00,72,73,0.00,96
2018-06-22T20:53:00,72,72,0.00,100
2018-06-22T21:53:00,71,72,0.00,97
2018-06-22T22:53:00,71,72,0.03,97
2018-06-22T23:04:00,72,72,0.05,100
2018-06-22T23:53:00,72,72,0.12,100
2018-06-22T23:59:00,,0,0.00,0
2018-06-23T00:10:00,72,72,0.00,100
2018-06-23T00:53:00,72,72,0.00,100
2018-06-23T01:53:00,72,72,0.00,100
2018-06-23T02:24:00,72,72,0.00,100
2018-06-23T02:34:00,72,72,0.00,100
2018-06-23T02:53:00,72,72,0.00,100
2018-06-23T03:51:00,72,72,0.00,100
2018-06-23T03:53:00,72,72,0.00,100
2018-06-23T04:32:00,72,72,0.00,100
2018-06-23T04:53:00,72,72,0.00,100
2018-06-23T05:53:00,72,72,0.00,100
2018-06-23T06:12:00,73,73,0.00,100
2018-06-23T06:44:00,73,73,0.00,100
2018-06-23T06:51:00,73,73,0.00,100
2018-06-23T06:53:00,73,74,0.00,97
2018-06-23T07:27:00,74,75,0.00,96
2018-06-23T07:37:00,74,76,0.00,94
2018-06-23T07:53:00,74,76,0.00,94
2018-06-23T08:51:00,73,77,0.00,89
2018-06-23T08:53:00,74,77,0.00,90
2018-06-23T09:53:00,74,80,0.00,82
2018-06-23T10:24:00,74,81,0.00,79
2018-06-23T10:53:00,75,81,0.00,82
2018-06-23T11:53:00,75,81,0.01,82
2018-06-23T12:53:00,74,83,0.00,74
2018-06-23T13:00:00,74,84,0.00,72
2018-06-23T13:07:00,73,83,0.00,72
2018-06-23T13:53:00,68,83,0.00,61
2018-06-23T14:00:00,67,82,0.00,60
2018-06-23T14:53:00,66,80,0.00,62
2018-06-23T15:53:00,68,82,0.00,63
2018-06-23T16:53:00,69,83,0.00,63
2018-06-23T17:53:00,72,79,0.01,79
2018-06-23T18:53:00,72,80,0.00,76
2018-06-23T19:53:00,72,79,0.00,79
2018-06-23T20:53:00,73,76,0.00,91
2018-06-23T21:53:00,73,73,0.00,100
2018-06-23T22:53:00,72,73,0.00,96
2018-06-23T23:53:00,72,72,0.00,100
2018-06-23T23:59:00,,0,0.00,0
2018-06-24T00:53:00,72,73,0.00,96
2018-06-24T01:53:00,73,74,0.00,97
2018-06-24T02:53:00,72,72,0.00,100
2018-06-24T03:53:00,70,70,0.00,100
2018-06-24T04:53:00,71,71,0.00,100
2018-06-24T05:53:00,73,73,0.00,100
2018-06-24T06:53:00,74,76,0.00,94
2018-06-24T07:53:00,75,79,0.00,88
2018-06-24T08:53:00,76,83,0.00,79
2018-06-24T09:53:00,75,85,0.00,72
2018-06-24T10:11:00,76,86,0.00,72
2018-06-24T10:18:00,75,86,0.00,70
2018-06-24T10:53:00,75,86,0.00,70
2018-06-24T11:53:00,74,87,0.00,65
2018-06-24T12:53:00,74,88,0.00,63
2018-06-24T13:53:00,75,90,0.00,62
2018-06-24T14:53:00,74,91,0.00,57
2018-06-24T15:53:00,75,91,0.00,59
2018-06-24T16:53:00,73,91,0.00,56
2018-06-24T17:53:00,75,88,0.00,66
2018-06-24T18:05:00,76,85,0.15,75
2018-06-24T18:14:00,74,84,0.18,72
2018-06-24T18:49:00,79,84,0.18,84
2018-06-24T18:53:00,77,85,0.18,77
2018-06-24T19:53:00,79,83,0.00,88
2018-06-24T20:53:00,78,82,0.00,88
2018-06-24T21:53:00,79,79,0.00,100
2018-06-24T22:53:00,78,80,0.00,94
2018-06-24T23:53:00,77,77,0.00,100
2018-06-24T23:59:00,,0,0.00,0
2018-06-25T00:53:00,76,78,0.00,93
2018-06-25T01:53:00,75,75,0.00,100
2018-06-25T02:53:00,74,74,0.00,100
2018-06-25T03:53:00,74,74,0.00,100
2018-06-25T04:53:00,73,73,0.00,100
2018-06-25T05:53:00,73,73,0.00,100
2018-06-25T06:53:00,76,76,0.00,100
2018-06-25T07:53:00,77,81,0.00,88
2018-06-25T08:53:00,74,84,0.00,72
2018-06-25T09:53:00,75,87,0.00,67
2018-06-25T10:53:00,74,89,0.00,61
2018-06-25T11:53:00,78,87,0.02,75
2018-06-25T12:03:00,76,87,0.00,70
2018-06-25T12:34:00,76,88,0.00,68
2018-06-25T12:53:00,66,77,0.38,69
2018-06-25T12:55:00,66,75,0.11,74
2018-06-25T12:59:00,67,76,0.27,74
2018-06-25T13:21:00,71,76,0.46,85
2018-06-25T13:53:00,70,76,0.19,82
2018-06-25T14:06:00,71,76,0.00,85
2018-06-25T14:21:00,74,78,0.00,87
2018-06-25T14:53:00,72,81,0.00,74
2018-06-25T15:53:00,73,86,0.00,65
2018-06-25T16:10:00,70,77,0.00,79
2018-06-25T16:18:00,70,76,0.00,82
2018-06-25T16:53:00,71,72,0.11,97
2018-06-25T17:00:00,71,73,0.00,94
2018-06-25T17:31:00,72,73,0.04,96
2018-06-25T17:39:00,71,72,0.04,97
2018-06-25T17:48:00,72,72,0.06,100
2018-06-25T17:53:00,72,72,0.08,100
2018-06-25T18:03:00,72,73,0.03,96
2018-06-25T18:18:00,72,73,0.06,96
2018-06-25T18:53:00,72,72,0.10,100
2018-06-25T19:53:00,71,71,0.00,100
2018-06-25T20:53:00,71,71,0.00,100
2018-06-25T21:01:00,71,71,0.00,100
2018-06-25T21:53:00,71,71,0.00,100
2018-06-25T22:53:00,71,71,0.00,100
2018-06-25T23:53:00,71,71,0.00,100
2018-06-25T23:59:00,,0,0.00,0
2018-06-26T00:53:00,70,70,0.00,100
2018-06-26T01:53:00,69,69,0.00,100
2018-06-26T02:14:00,68,68,0.00,100
2018-06-26T02:53:00,69,69,0.00,100
2018-06-26T03:17:00,69,69,0.00,100
2018-06-26T03:51:00,68,68,0.00,100
2018-06-26T03:53:00,68,68,0.00,100
2018-06-26T04:19:00,69,69,0.00,100
2018-06-26T04:33:00,69,69,0.00,100
2018-06-26T04:51:00,70,70,0.00,100
2018-06-26T04:53:00,69,69,0.00,100
2018-06-26T05:53:00,69,69,0.00,100
2018-06-26T06:53:00,71,71,0.00,100
2018-06-26T07:04:00,70,71,0.00,96
2018-06-26T07:53:00,71,73,0.00,94
2018-06-26T08:53:00,73,77,0.00,88
2018-06-26T09:53:00,72,80,0.00,76
2018-06-26T10:53:00,73,84,0.00,70
2018-06-26T11:53:00,73,85,0.00,68
2018-06-26T12:53:00,73,86,0.00,65
2018-06-26T13:53:00,74,89,0.00,61
2018-06-26T14:53:00,73,90,0.00,58
2018-06-26T15:53:00,73,90,0.00,58
2018-06-26T16:53:00,73,90,0.00,58
2018-06-26T17:53:00,73,90,0.00,58
2018-06-26T18:53:00,70,87,0.00,57
2018-06-26T19:53:00,75,85,0.00,72
2018-06-26T20:53:00,77,83,0.00,82
2018-06-26T21:53:00,73,80,0.00,79
2018-06-26T22:53:00,74,79,0.00,85
2018-06-26T23:35:00,70,77,0.00,79
2018-06-26T23:50:00,70,75,0.00,83
2018-06-26T23:53:00,70,75,0.00,84
2018-06-26T23:59:00,,0,0.00,0
2018-06-27T00:53:00,69,73,0.00,87
2018-06-27T01:53:00,69,71,0.00,94
2018-06-27T02:12:00,70,72,0.00,94
2018-06-27T02:21:00,70,72,0.00,94
2018-06-27T02:43:00,70,72,0.00,94
2018-06-27T02:53:00,70,72,0.00,94
2018-06-27T03:53:00,70,72,0.00,94
2018-06-27T04:53:00,70,70,0.00,100
2018-06-27T05:53:00,70,70,0.00,100
2018-06-27T06:53:00,70,73,0.00,90
2018-06-27T07:53:00,71,75,0.00,88
2018-06-27T08:53:00,72,79,0.00,79
2018-06-27T09:53:00,72,83,0.00,70
2018-06-27T10:53:00,73,85,0.00,68
2018-06-27T11:53:00,73,86,0.00,65
2018-06-27T12:53:00,73,87,0.00,63
2018-06-27T13:53:00,74,89,0.00,61
2018-06-27T14:53:00,73,89,0.00,59
2018-06-27T15:53:00,73,89,0.00,59
2018-06-27T16:19:00,66,82,0.00,58
2018-06-27T16:36:00,68,73,0.13,84
2018-06-27T16:43:00,69,73,0.20,87
2018-06-27T16:53:00,69,72,0.37,91
2018-06-27T17:08:00,69,72,0.10,91
2018-06-27T17:23:00,70,73,0.11,90
2018-06-27T17:30:00,70,72,0.11,94
2018-06-27T17:53:00,70,72,0.07,94
2018-06-27T18:53:00,71,72,0.02,97
2018-06-27T19:53:00,71,71,0.10,100
2018-06-27T20:53:00,70,70,0.01,100
2018-06-27T21:53:00,71,71,0.00,100
2018-06-27T22:53:00,70,72,0.00,94
2018-06-27T23:53:00,70,71,0.00,96
2018-06-27T23:59:00,,0,0.00,0
2018-06-28T00:53:00,69,71,0.00,94
2018-06-28T01:53:00,70,71,0.00,96
2018-06-28T02:53:00,70,70,0.00,100
2018-06-28T03:53:00,70,70,0.00,100
2018-06-28T04:53:00,70,70,0.00,100
2018-06-28T05:43:00,69,70,0.00,97
2018-06-28T05:53:00,69,69,0.00,100
2018-06-28T06:53:00,69,70,0.00,97
2018-06-28T07:53:00,69,70,0.00,97
2018-06-28T08:40:00,70,72,0.00,94
2018-06-28T08:53:00,71,73,0.00,94
2018-06-28T09:53:00,74,79,0.00,85
2018-06-28T10:53:00,76,82,0.00,82
2018-06-28T11:30:00,74,77,0.00,90
2018-06-28T11:38:00,70,75,0.00,84
2018-06-28T11:44:00,69,72,0.00,91
2018-06-28T11:51:00,70,72,0.00,94
2018-06-28T11:53:00,69,71,0.02,94
2018-06-28T12:31:00,68,70,0.03,93
2018-06-28T12:53:00,68,71,0.02,90
2018-06-28T13:53:00,69,72,0.00,91
2018-06-28T14:53:00,69,72,0.00,91
2018-06-28T15:19:00,70,71,0.01,96
2018-06-28T15:40:00,70,71,0.03,96
2018-06-28T15:53:00,70,71,0.06,96
2018-06-28T16:53:00,69,71,0.10,94
2018-06-28T17:53:00,69,70,0.04,97
2018-06-28T18:53:00,69,70,0.01,97
2018-06-28T19:53:00,69,69,0.00,100
2018-06-28T20:53:00,69,69,0.00,100
2018-06-28T21:53:00,69,69,0.00,100
2018-06-28T22:53:00,69,69,0.00,100
2018-06-28T23:53:00,68,68,0.00,100
2018-06-28T23:59:00,,0,0.00,0
2018-06-29T00:53:00,68,68,0.00,100
2018-06-29T01:53:00,67,67,0.00,100
2018-06-29T02:53:00,67,67,0.00,100
2018-06-29T03:53:00,67,68,0.00,96
2018-06-29T04:53:00,67,67,0.00,100
2018-06-29T05:05:00,67,67,0.00,100
2018-06-29T05:53:00,67,67,0.00,100
2018-06-29T06:53:00,68,69,0.00,96
2018-06-29T07:51:00,70,72,0.00,94
2018-06-29T07:53:00,70,71,0.00,96
2018-06-29T08:53:00,72,75,0.00,90
2018-06-29T09:53:00,74,79,0.00,85
2018-06-29T10:53:00,74,83,0.00,74
2018-06-29T11:53:00,73,86,0.00,65
2018-06-29T12:53:00,72,87,0.00,61
2018-06-29T13:53:00,71,88,0.00,57
2018-06-29T14:53:00,71,89,0.00,55
2018-06-29T15:53:00,70,90,0.00,52
2018-06-29T16:53:00,72,90,0.00,56
2018-06-29T17:37:00,72,90,0.00,56
2018-06-29T17:53:00,72,90,0.00,56
2018-06-29T18:10:00,71,86,0.00,61
2018-06-29T18:53:00,76,79,0.05,90
2018-06-29T19:53:00,74,78,0.00,87
2018-06-29T20:53:00,74,77,0.00,90
2018-06-29T21:53:00,72,76,0.00,88
2018-06-29T22:53:00,73,74,0.00,97
2018-06-29T23:53:00,73,73,0.00,100
2018-06-29T23:59:00,,0,0.00,0
2018-06-30T00:53:00,72,72,0.00,100
2018-06-30T01:53:00,72,73,0.00,96
2018-06-30T02:53:00,72,72,0.00,100
2018-06-30T03:53:00,72,72,0.00,100
2018-06-30T04:53:00,71,71,0.00,100
2018-06-30T05:53:00,71,71,0.00,100
2018-06-30T06:48:00,73,73,0.00,100
2018-06-30T06:53:00,74,75,0.00,96
2018-06-30T07:51:00,75,79,0.00,89
2018-06-30T07:53:00,75,78,0.00,90
2018-06-30T08:29:00,75,78,0.00,90
2018-06-30T08:53:00,75,80,0.00,85
2018-06-30T09:02:00,75,80,0.00,85
2018-06-30T09:53:00,75,83,0.00,77
2018-06-30T10:02:00,74,83,0.00,74
2018-06-30T10:11:00,74,83,0.00,74
2018-06-30T10:53:00,73,84,0.00,70
2018-06-30T11:53:00,73,87,0.00,63
2018-06-30T12:53:00,72,88,0.00,59
2018-06-30T13:53:00,71,89,0.00,55
2018-06-30T14:53:00,71,90,0.00,54
2018-06-30T15:53:00,71,91,0.00,52
2018-06-30T16:53:00,72,90,0.00,56
2018-06-30T17:53:00,74,84,0.01,72
2018-06-30T18:53:00,75,85,0.00,72
2018-06-30T19:53:00,72,83,0.00,70
2018-06-30T20:53:00,75,78,0.00,90
2018-06-30T21:53:00,73,81,0.00,77
2018-06-30T22:53:00,74,79,0.00,85
2018-06-30T23:53:00,73,78,0.00,85
2018-06-30T23:59:00,,0,0.00,0
2018-06-30T23:59:00,,0,0.00,0
2018-07-01T00:53:00,73,76,0.00,91
2018-07-01T01:53:00,73,73,0.00,100
2018-07-01T02:53:00,73,75,0.00,94
2018-07-01T03:53:00,73,74,0.00,97
2018-07-01T04:53:00,72,73,0.00,96
2018-07-01T05:53:00,72,74,0.00,94
2018-07-01T06:53:00,73,75,0.00,94
2018-07-01T07:53:00,74,77,0.00,90
2018-07-01T08:05:00,74,78,0.00,87
2018-07-01T08:25:00,73,78,0.00,85
2018-07-01T08:34:00,73,79,0.00,82
2018-07-01T08:53:00,73,80,0.00,79
2018-07-01T09:01:00,72,80,0.00,76
2018-07-01T09:53:00,73,81,0.00,77
2018-07-01T10:51:00,73,82,0.00,74
2018-07-01T10:53:00,73,82,0.00,74
2018-07-01T11:53:00,73,81,0.00,77
2018-07-01T12:53:00,73,84,0.00,70
2018-07-01T13:53:00,72,85,0.00,65
2018-07-01T14:53:00,72,85,0.00,65
2018-07-01T15:53:00,75,85,0.00,72
2018-07-01T16:53:00,72,82,0.00,72
2018-07-01T17:53:00,73,78,0.00,85
2018-07-01T18:53:00,75,79,0.00,88
2018-07-01T19:53:00,76,78,0.00,93
2018-07-01T20:53:00,75,77,0.00,94
2018-07-01T21:53:00,75,77,0.02,94
2018-07-01T22:53:00,75,75,0.00,100
2018-07-01T23:53:00,75,75,0.00,100
2018-07-01T23:59:00,,0,0.00,0
2018-07-02T00:29:00,75,75,0.00,100
2018-07-02T00:53:00,74,74,0.00,100
2018-07-02T01:18:00,75,75,0.00,100
2018-07-02T01:53:00,75,75,0.00,100
2018-07-02T02:00:00,75,75,0.00,100
2018-07-02T02:51:00,75,75,0.00,100
2018-07-02T02:53:00,75,75,0.00,100
2018-07-02T03:07:00,75,75,0.00,100
2018-07-02T03:36:00,74,75,0.00,96
2018-07-02T03:53:00,74,75,0.00,96
