DATE_TIME,DPTemp,DBTemp,Precip,HourlyRelativeHumidity
2016-02-11T18:53:00,45,64,0.00,50
2016-02-11T19:00:00,45,64,,50
2016-02-11T19:53:00,44,58,0.00,60
2016-02-11T20:53:00,46,57,0.00,67
2016-02-11T21:53:00,47,55,0.00,74
2016-02-11T22:53:00,50,57,0.00,78
2016-02-11T23:53:00,50,55,0.00,83
2016-02-11T23:59:00,,,,
2016-02-12T00:53:00,46,50,0.00,86
2016-02-12T01:00:00,46,50,,86
2016-02-12T01:53:00,45,49,0.00,86
2016-02-12T02:53:00,43,47,0.00,86
2016-02-12T03:53:00,43,46,0.00,89
2016-02-12T04:13:00,42,46,,86
2016-02-12T04:28:00,43,45,,93
2016-02-12T04:46:00,42,44,,93
2016-02-12T04:53:00,42,44,0.00,93
2016-02-12T05:34:00,43,45,,93
2016-02-12T05:42:00,42,44,,93
2016-02-12T05:53:00,43,44,0.00,96
2016-02-12T06:05:00,43,45,,93
2016-02-12T06:14:00,42,44,,93
2016-02-12T06:49:00,43,45,,93
2016-02-12T06:53:00,43,45,0.00,93
2016-02-12T07:00:00,43,45,,93
2016-02-12T07:06:00,43,45,,93
2016-02-12T07:28:00,44,46,,93
2016-02-12T07:46:00,44,46,,93
2016-02-12T07:51:00,43,45,,93
2016-02-12T07:53:00,43,45,0.00,93
2016-02-12T08:14:00,48,50,,93
2016-02-12T08:51:00,54,55,,94
2016-02-12T08:53:00,54,55,0.00,96
2016-02-12T08:56:00,54,56,,93
2016-02-12T09:04:00,55,57,,93
2016-02-12T09:11:00,56,58,,93
2016-02-12T09:53:00,56,65,0.00,73
2016-02-12T10:53:00,54,71,0.00,55
2016-02-12T11:53:00,50,73,0.00,44
2016-02-12T12:53:00,51,75,0.00,43
2016-02-12T13:00:00,51,75,,43
2016-02-12T13:53:00,46,77s,0.00,33
2016-02-12T14:53:00,47,77,0.00,35
2016-02-12T15:53:00,48,76,0.00,37
2016-02-12T16:53:00,52,73,0.00,48
2016-02-12T17:53:00,52,70,0.00,53
2016-02-12T18:53:00,54,66,0.00,65
2016-02-12T19:00:00,54,66,,65
2016-02-12T19:53:00,55,64,0.00,73
2016-02-12T20:53:00,55,62,0.00,78
2016-02-12T21:53:00,55,60,0.00,84
2016-02-12T22:53:00,54,57,0.00,90
2016-02-12T23:53:00,53,56,0.00,90
2016-02-12T23:59:00,,,,
2016-02-13T00:53:00,52,54,0.00,93
2016-02-13T01:00:00,52,54,,93
2016-02-13T01:53:00,53,56,0.00,90
2016-02-13T02:53:00,45,54,0.00,72
2016-02-13T03:53:00,39,51,0.00,64
2016-02-13T04:53:00,39,48,0.00,71
2016-02-13T05:53:00,37,47,0.00,69
2016-02-13T06:53:00,35,47,0.00,63
2016-02-13T07:00:00,35,47,,63
2016-02-13T07:53:00,31,48,0.00,52
2016-02-13T08:53:00,30,50,0.00,46
2016-02-13T09:53:00,25,51,0.00,36
2016-02-13T10:53:00,23,53,0.00,31
2016-02-13T11:53:00,18,55,0.00,23
2016-02-13T12:53:00,17,59,0.00,19
2016-02-13T13:00:00,17,59,,19
2016-02-13T13:53:00,15,60,0.00,17
2016-02-13T14:53:00,11,60,0.00,14
2016-02-13T15:53:00,10,62,0.00,13
2016-02-13T16:53:00,15,61,0.00,17
2016-02-13T17:53:00,14,59,0.00,17
2016-02-13T18:53:00,17,53,0.00,24
2016-02-13T19:00:00,17,53,,24
2016-02-13T19:53:00,18,51,0.00,27
2016-02-13T20:53:00,20,48,0.00,33
2016-02-13T21:53:00,21,47,0.00,36
2016-02-13T22:53:00,20,47,0.00,34
2016-02-13T23:53:00,18,46,0.00,32
2016-02-13T23:59:00,,,,
2016-02-14T00:53:00,23,38,0.00,55
2016-02-14T01:00:00,23,38,,55
2016-02-14T01:53:00,24,37,0.00,59
2016-02-14T02:53:00,20,41,0.00,43
2016-02-14T03:53:00,16,42,0.00,35
2016-02-14T04:53:00,15,41,0.00,35
2016-02-14T05:53:00,15,40,0.00,36
2016-02-14T06:53:00,14,40,0.00,35
2016-02-14T07:00:00,14,40,,35
2016-02-14T07:53:00,15,39,0.00,38
2016-02-14T08:53:00,16,43,0.00,34
2016-02-14T09:53:00,15,48,0.00,27
2016-02-14T10:53:00,19,51,0.00,28
2016-02-14T11:53:00,21,56,0.00,26
2016-02-14T12:53:00,21,59,0.00,23
2016-02-14T13:00:00,21,59,,23
2016-02-14T13:53:00,21,61,0.00,21
2016-02-14T14:53:00,22,64,0.00,20
2016-02-14T15:53:00,23,64,0.00,21
2016-02-14T16:53:00,24,65,0.00,21
2016-02-14T17:53:00,29,63,0.00,28
2016-02-14T18:53:00,32,55,0.00,42
2016-02-14T19:00:00,32,55,,42
2016-02-14T19:53:00,32,51,0.00,48
2016-02-14T20:53:00,33,48,0.00,56
2016-02-14T21:53:00,33,46,0.00,61
2016-02-14T22:53:00,36,49,0.00,61
2016-02-14T23:53:00,41,50,0.00,71
2016-02-14T23:59:00,,,,
2016-02-15T00:53:00,44,50,0.00,80
2016-02-15T01:00:00,44,50,,80
2016-02-15T01:53:00,44,50,0.00,80
2016-02-15T02:53:00,44,50,0.00,80
2016-02-15T03:53:00,44,49,0.00,83
2016-02-15T04:53:00,44,48,0.00,86
2016-02-15T05:53:00,43,47,0.00,86
2016-02-15T06:53:00,43,47,0.00,86
2016-02-15T07:53:00,43,47,0.00,86
2016-02-15T08:53:00,45,50,0.00,83
2016-02-15T09:53:00,47,53,0.00,80
2016-02-15T10:53:00,50,60,0.00,70
2016-02-15T11:53:00,51,65,0.00,61
2016-02-15T12:53:00,52,68,0.00,57
2016-02-15T13:53:00,52,69,0.00,55
2016-02-15T14:53:00,53,69,0.00,57
2016-02-15T15:53:00,53,68,0.00,59
2016-02-15T16:53:00,53,66,0.00,63
2016-02-15T17:53:00,53,66,0.00,63
2016-02-15T18:53:00,54,66,0.00,65
2016-02-15T19:00:00,54,66,,65
2016-02-15T19:53:00,56,66,T,70
2016-02-15T20:36:00,59,62,0.18,90
2016-02-15T20:47:00,59,63,0.28,88
2016-02-15T20:53:00,60,62,0.31,93
2016-02-15T21:08:00,60,62,0.04,93
2016-02-15T21:36:00,60,62,0.15,93
2016-02-15T21:46:00,61,62,0.19,96
2016-02-15T21:51:00,61,63,,94
2016-02-15T21:53:00,61,62,0.20,96
2016-02-15T22:08:00,61,62,T,96
2016-02-15T22:53:00,61,63,0.03,93
2016-02-15T23:06:00,60,63,0.01,90
2016-02-15T23:11:00,58,61,0.05,90
2016-02-15T23:16:00,57,60,0.24,90
2016-02-15T23:21:00,57,59,0.30,93
2016-02-15T23:24:00,57,59,0.33,93
2016-02-15T23:31:00,57,59,0.34,93
2016-02-15T23:43:00,56,59,0.38,90
2016-02-15T23:50:00,57,57,0.41,100
2016-02-15T23:53:00,57,58,0.46,97
2016-02-15T23:59:00,,,,
2016-02-16T00:04:00,57,58,0.05,97
2016-02-16T00:19:00,55,58,0.09,90
2016-02-16T00:53:00,56,57,0.07,96
2016-02-16T01:00:00,56,57,,96
2016-02-16T01:20:00,57,57,T,100
2016-02-16T01:44:00,55,57,T,93
2016-02-16T01:53:00,55,57,T,93
2016-02-16T02:10:00,55,57,,93
2016-02-16T02:53:00,52,54,0.00,93
2016-02-16T02:57:00,52,54,,93
2016-02-16T03:06:00,52,54,,93
2016-02-16T03:13:00,53,55,,93
2016-02-16T03:21:00,53,55,,93
2016-02-16T03:53:00,52,54,0.00,93
2016-02-16T04:04:00,52,54,,93
2016-02-16T04:53:00,53,55,0.00,93
2016-02-16T05:27:00,51,56,,84
2016-02-16T05:51:00,50,55,,82
2016-02-16T05:53:00,50,55,0.00,83
2016-02-16T06:53:00,46,53,0.00,77
2016-02-16T07:00:00,46,53,,77
2016-02-16T07:01:00,46,53,,77
2016-02-16T07:25:00,46,52,,80
2016-02-16T07:51:00,46,52,,82
2016-02-16T07:53:00,47,51,0.00,86
2016-02-16T08:53:00,46,54,0.00,75
2016-02-16T09:53:00,45,56,0.00,67
2016-02-16T10:53:00,45,59,0.00,60
2016-02-16T11:53:00,44,62,0.00,52
2016-02-16T12:53:00,44,65,0.00,47
2016-02-16T13:00:00,44,65,,47
2016-02-16T13:53:00,42,66,0.00,42
2016-02-16T14:53:00,38,68,0.00,33
2016-02-16T15:53:00,37,70,0.00,30
2016-02-16T16:53:00,37,70,0.00,30
2016-02-16T17:53:00,38,67,0.00,35
2016-02-16T18:53:00,37,63,0.00,38
2016-02-16T19:00:00,37,63,,38
2016-02-16T19:53:00,35,60,0.00,39
2016-02-16T20:53:00,37,56,0.00,49
2016-02-16T21:53:00,39,52,0.00,61
2016-02-16T22:53:00,39,47,0.00,74
2016-02-16T23:53:00,42,49,0.00,77
2016-02-16T23:59:00,,,,
2016-02-17T00:53:00,43,47,0.00,86
2016-02-17T01:00:00,43,47,,86
2016-02-17T01:53:00,40,44,0.00,85
2016-02-17T02:53:00,41,46,0.00,83
2016-02-17T03:53:00,41,45,0.00,86
2016-02-17T04:53:00,41,45,0.00,86
2016-02-17T05:53:00,39,42,0.00,89
2016-02-17T06:53:00,39,42,0.00,89
2016-02-17T07:00:00,39,42,,89
2016-02-17T07:45:00,39,42,,89
2016-02-17T07:53:00,40,43,0.00,89
2016-02-17T08:00:00,41,43,,93
2016-02-17T08:11:00,41,44,,89
2016-02-17T08:14:00,42,45,,90
2016-02-17T08:42:00,44,48,,86
2016-02-17T08:53:00,45,49,0.00,86
2016-02-17T09:04:00,46,50,,86
2016-02-17T09:53:00,49,59,0.00,69
2016-02-17T10:53:00,45,63,0.00,52
2016-02-17T11:53:00,43,65,0.00,45
2016-02-17T12:53:00,42,69,0.00,38
2016-02-17T13:00:00,42,69,,38
2016-02-17T13:53:00,40,70,0.00,34
2016-02-17T14:53:00,37,71,0.00,29
2016-02-17T15:53:00,35,71,0.00,27
2016-02-17T16:53:00,36,70,0.00,29
2016-02-17T17:53:00,37,68,0.00,32
2016-02-17T18:53:00,40,63,0.00,43
2016-02-17T19:00:00,40,63,,43
2016-02-17T19:53:00,40,60,0.00,47
2016-02-17T20:53:00,39,58,0.00,50
2016-02-17T21:53:00,38,56,0.00,51
2016-02-17T22:53:00,38,54,0.00,55
2016-02-17T23:53:00,38,51,0.00,61
2016-02-17T23:59:00,,,,
2016-02-18T00:53:00,38,50,0.00,63
2016-02-18T01:00:00,38,50,,63
2016-02-18T01:53:00,37,48,0.00,66
2016-02-18T02:53:00,37,42,0.00,82
2016-02-18T03:53:00,36,43,0.00,76
2016-02-18T04:53:00,37,44,0.00,76
2016-02-18T05:53:00,37,43,0.00,80
2016-02-18T06:53:00,36,43,0.00,76
2016-02-18T07:53:00,36,45,0.00,71
2016-02-18T08:53:00,35,50,0.00,57
2016-02-18T09:53:00,33,54,0.00,45
2016-02-18T10:53:00,34,59,0.00,39
2016-02-18T11:53:00,33,63,0.00,33
2016-02-18T12:53:00,31,66,0.00,27
2016-02-18T13:53:00,32,69,0.00,25
2016-02-18T14:53:00,31,71,0.00,23
2016-02-18T15:53:00,32,71,0.00,24
2016-02-18T16:53:00,31,71,0.00,23
2016-02-18T17:53:00,33,69,0.00,26
2016-02-18T18:53:00,35,64,0.00,34
2016-02-18T19:00:00,35,64,,34
2016-02-18T19:53:00,37,60,0.00,42
2016-02-18T20:53:00,38,51,0.00,61
2016-02-18T21:53:00,38,49,0.00,66
2016-02-18T22:53:00,38,47,0.00,71
2016-02-18T23:53:00,38,47,0.00,71
2016-02-18T23:59:00,,,,
2016-02-19T00:53:00,40,50,0.00,68
2016-02-19T01:00:00,40,50,,68
2016-02-19T01:53:00,40,49,0.00,71
2016-02-19T02:53:00,39,48,0.00,71
2016-02-19T03:53:00,38,47,0.00,71
2016-02-19T04:53:00,38,47,0.00,71
2016-02-19T05:53:00,36,42,0.00,79
2016-02-19T06:53:00,35,41,0.00,79
2016-02-19T07:00:00,35,41,,79
2016-02-19T07:53:00,39,45,0.00,80
2016-02-19T08:53:00,40,54,0.00,59
2016-02-19T09:53:00,42,59,0.00,54
2016-02-19T10:53:00,44,64,0.00,48
2016-02-19T11:53:00,44,68,0.00,42
2016-02-19T12:53:00,44,70,0.00,39
2016-02-19T13:00:00,44,70,,39
2016-02-19T13:53:00,44,73,0.00,35
2016-02-19T14:53:00,42,72,0.00,34
2016-02-19T15:53:00,38,73,0.00,28
2016-02-19T16:53:00,34,72,0.00,25
2016-02-19T17:53:00,40,69,0.00,35
2016-02-19T18:53:00,40,63,0.00,43
2016-02-19T19:00:00,40,63,,43
2016-02-19T19:53:00,42,58,0.00,56
2016-02-19T20:53:00,41,52,0.00,66
2016-02-19T21:53:00,42,50,0.00,74
2016-02-19T22:53:00,43,51,0.00,74
2016-02-19T23:53:00,41,47,0.00,80
2016-02-19T23:59:00,,,,
2016-02-20T00:53:00,42,47,0.00,83
2016-02-20T01:00:00,42,47,,83
2016-02-20T01:53:00,41,46,0.00,83
2016-02-20T02:53:00,40,44,0.00,85
2016-02-20T03:53:00,40,43,0.00,89
2016-02-20T04:53:00,40,44,0.00,85
2016-02-20T05:53:00,39,42,0.00,89
2016-02-20T06:53:00,39,43,0.00,86
2016-02-20T07:00:00,39,43,,86
2016-02-20T07:53:00,40,45,0.00,83
2016-02-20T08:53:00,47,54,0.00,77
2016-02-20T09:53:00,51,63,0.00,65
2016-02-20T10:53:00,51,69,0.00,53
2016-02-20T11:53:00,51,72,0.00,48
2016-02-20T12:53:00,51,74,0.00,45
2016-02-20T13:00:00,51,74,,45
2016-02-20T13:53:00,52,74,0.00,46
2016-02-20T14:53:00,52,73,0.00,48
2016-02-20T15:53:00,52,73,0.00,48
2016-02-20T16:53:00,52,73,0.00,48
2016-02-20T17:53:00,52,71,0.00,51
2016-02-20T18:53:00,52,65,0.00,63
2016-02-20T19:00:00,52,65,,63
2016-02-20T19:53:00,52,62,0.00,70
2016-02-20T20:53:00,51,59,0.00,75
2016-02-20T21:53:00,50,55,0.00,83
2016-02-20T22:53:00,48,54,0.00,80
2016-02-20T23:53:00,48,52,0.00,86
2016-02-20T23:59:00,,,,
2016-02-21T00:53:00,47,51,0.00,86
2016-02-21T01:00:00,47,51,,86
2016-02-21T01:53:00,46,51,0.00,83
2016-02-21T02:53:00,47,51,0.00,86
2016-02-21T03:53:00,47,51,0.00,86
2016-02-21T04:53:00,46,50,0.00,86
2016-02-21T05:53:00,46,49,0.00,90
2016-02-21T06:00:00,46,49,,90
2016-02-21T06:18:00,47,50,,89
2016-02-21T06:53:00,48,50,0.00,93
2016-02-21T07:00:00,48,50,,93
2016-02-21T07:12:00,48,50,,93
2016-02-21T07:51:00,48,52,,88
2016-02-21T07:53:00,50,52,0.00,93
2016-02-21T08:51:00,54,55,,94
2016-02-21T08:53:00,53,55,0.00,93
2016-02-21T09:43:00,56,58,,93
2016-02-21T09:53:00,56,58,0.00,93
2016-02-21T10:00:00,57,59,,93
2016-02-21T10:08:00,57,60,,90
2016-02-21T10:53:00,54,69,0.00,59
2016-02-21T11:53:00,54,72,0.00,53
2016-02-21T12:53:00,54,75,0.00,48
2016-02-21T13:00:00,54,75,,48
2016-02-21T13:53:00,53,76,0.00,45
2016-02-21T14:53:00,53,77,0.00,43
2016-02-21T15:53:00,54,76,0.00,47
2016-02-21T16:53:00,54,73,0.00,51
2016-02-21T17:53:00,54,70,0.00,57
2016-02-21T18:53:00,56,67,0.00,68
2016-02-21T19:00:00,56,67,,68
2016-02-21T19:53:00,56,65,0.00,73
2016-02-21T20:53:00,56,64,0.00,75
2016-02-21T21:53:00,56,64,0.00,75
2016-02-21T22:53:00,56,62,0.00,80
2016-02-21T23:53:00,55,60,0.00,84
2016-02-21T23:59:00,,,,
2016-02-22T00:53:00,55,60,0.00,84
2016-02-22T01:00:00,55,60,,84
2016-02-22T01:07:00,55,60,,84
2016-02-22T01:32:00,55,60,,84
2016-02-22T01:53:00,54,58,0.00,87
2016-02-22T02:53:00,56,60,0.00,86
2016-02-22T03:22:00,56,59,,90
2016-02-22T03:31:00,56,58,,93
2016-02-22T03:51:00,57,59,,94
2016-02-22T03:53:00,57,59,0.00,93
2016-02-22T04:29:00,57,59,,93
2016-02-22T04:46:00,57,58,,97
2016-02-22T04:51:00,57,57,,100
2016-02-22T04:53:00,57,58,0.00,97
2016-02-22T05:00:00,57,59,,93
2016-02-22T05:53:00,58,60,0.00,93
2016-02-22T06:25:00,58,60,,93
2016-02-22T06:53:00,58,60,0.00,93
2016-02-22T07:00:00,58,60,,93
2016-02-22T07:33:00,57,59,,93
2016-02-22T07:49:00,57,59,,94
2016-02-22T07:53:00,58,59,0.00,96
2016-02-22T08:01:00,58,59,,96
2016-02-22T08:09:00,58,59,,96
2016-02-22T08:53:00,59,61,0.00,93
2016-02-22T09:49:00,61,63,,94
2016-02-22T09:53:00,60,62,0.00,93
2016-02-22T10:42:00,60,65,,84
2016-02-22T10:53:00,60,65,0.00,84
2016-02-22T11:53:00,61,68,0.00,78
2016-02-22T12:30:00,59,70,,68
2016-02-22T12:51:00,57,70,,64
2016-02-22T12:53:00,58,70,0.00,66
2016-02-22T13:00:00,58,70,,66
2016-02-22T13:53:00,57,71,0.00,61
2016-02-22T14:53:00,55,72,0.00,55
2016-02-22T15:53:00,55,71,0.00,57
2016-02-22T16:53:00,53,69,0.00,57
2016-02-22T17:53:00,54,67,0.00,63
2016-02-22T18:53:00,54,65,0.00,68
2016-02-22T19:00:00,54,65,,68
2016-02-22T19:53:00,54,63,0.00,73
2016-02-22T20:53:00,54,61,0.00,78
2016-02-22T21:53:00,54,61,0.00,78
2016-02-22T22:53:00,53,59,0.00,81
2016-02-22T23:53:00,53,59,0.00,81
2016-02-22T23:59:00,,,,
2016-02-23T00:53:00,54,59,0.00,83
2016-02-23T01:00:00,54,59,,83
2016-02-23T01:53:00,54,59,0.00,83
2016-02-23T02:53:00,53,57,0.00,87
2016-02-23T03:40:00,53,57,,87
2016-02-23T03:51:00,54,57,,88
2016-02-23T03:53:00,53,57,0.00,87
2016-02-23T04:53:00,57,61,0.00,87
2016-02-23T05:29:00,58,62,,86
2016-02-23T05:50:00,59,61,,94
2016-02-23T05:53:00,59,61,0.00,93
2016-02-23T06:13:00,60,61,,97
2016-02-23T06:53:00,60,62,0.00,93
2016-02-23T07:00:00,60,62,,93
2016-02-23T07:18:00,61,63,,93
2016-02-23T07:51:00,63,63,,100
2016-02-23T07:53:00,62,64,0.00,93
2016-02-23T08:26:00,62,64,,93
2016-02-23T08:53:00,62,65,0.00,90
2016-02-23T09:51:00,63,70,,78
2016-02-23T09:53:00,62,70,0.00,76
2016-02-23T10:53:00,63,70,0.00,79
2016-02-23T11:36:00,63,73,,71
2016-02-23T11:53:00,63,73,0.00,71
2016-02-23T12:32:00,63,76,,64
2016-02-23T12:53:00,63,76,0.00,64
2016-02-23T13:00:00,63,76,,64
2016-02-23T13:53:00,63,75,0.00,66
2016-02-23T14:51:00,63,73,,69
2016-02-23T14:53:00,63,75,0.00,66
2016-02-23T15:53:00,63,75,0.00,66
2016-02-23T16:53:00,64,73,0.00,74
2016-02-23T17:00:00,64,71,,79
2016-02-23T17:51:00,64,70,,83
2016-02-23T17:53:00,64,68,0.00,87
2016-02-23T18:53:00,64,68,0.00,87
2016-02-23T19:00:00,64,68,,87
2016-02-23T19:25:00,64,67,,91
2016-02-23T19:53:00,64,68,0.00,87
2016-02-23T20:21:00,65,68,,90
2016-02-23T20:51:00,64,68,,88
2016-02-23T20:53:00,65,68,0.00,90
2016-02-23T21:43:00,65,69,,87
2016-02-23T21:53:00,65,69,0.00,87
2016-02-23T22:53:00,65,69,0.00,87
2016-02-23T23:16:00,65,70,,84
2016-02-23T23:51:00,64,70,,83
2016-02-23T23:53:00,65,70,0.00,84
2016-02-23T23:59:00,,,,
2016-02-24T00:21:00,65,70,,84
2016-02-24T00:53:00,66,71,0.00,84
2016-02-24T01:00:00,66,71,,84
2016-02-24T01:22:00,66,70,T,87
2016-02-24T01:48:00,66,72,T,83
2016-02-24T01:53:00,66,71,T,84
2016-02-24T02:45:00,67,72,,84
2016-02-24T02:53:00,67,71,T,87
2016-02-24T03:04:00,68,71,0.01,90
2016-02-24T03:06:00,68,71,0.01,90
2016-02-24T03:13:00,68,71,0.17,90
2016-02-24T03:20:00,68,71,0.21,90
2016-02-24T03:25:00,68,71,0.35,90
2016-02-24T03:37:00,69,72,0.41,91
2016-02-24T03:49:00,70,72,0.52,94
2016-02-24T03:53:00,69,71,0.59s,94
2016-02-24T03:57:00,69,71,0.02,94
2016-02-24T04:16:00,69,71,0.06,94
2016-02-24T04:51:00,68,72,,88
2016-02-24T04:53:00,68,71,0.03,90
2016-02-24T05:21:00,67,71,,87
2016-02-24T05:50:00,66,72,,83
2016-02-24T05:53:00,67,71,0.00,87
2016-02-24T06:35:00,67,70,,90
2016-02-24T06:45:00,66,70,,87
2016-02-24T06:53:00,66,70,0.00,87
2016-02-24T06:59:00,66,69,,90
2016-02-24T07:00:00,66,70,,87
2016-02-24T07:43:00,65,69,,87
2016-02-24T07:51:00,64,70,,83
2016-02-24T07:53:00,65,70,0.00,84
2016-02-24T08:51:00,57,70,,64
2016-02-24T08:53:00,58,70,0.00,66
2016-02-24T09:53:00,53,66,0.00,63
2016-02-24T10:53:00,51,69,0.00,53
2016-02-24T11:53:00,48,67,0.00,51
2016-02-24T12:53:00,46,67,0.00,47
2016-02-24T13:00:00,46,67,,47
2016-02-24T13:53:00,45,68,0.00,44
2016-02-24T14:53:00,45,64,0.00,50
2016-02-24T15:53:00,43,64,0.00,46
2016-02-24T16:53:00,41,63,0.00,45
2016-02-24T17:53:00,42,60,0.00,52
2016-02-24T18:53:00,39,58,0.00,50
2016-02-24T19:00:00,39,58,,50
2016-02-24T19:53:00,39,54,0.00,57
2016-02-24T20:53:00,39,52,0.00,61
2016-02-24T21:53:00,40,52,0.00,64
2016-02-24T22:53:00,37,55,0.00,51
2016-02-24T23:53:00,36,52,0.00,55
2016-02-24T23:59:00,,,,
2016-02-25T00:53:00,36,49,0.00,61
2016-02-25T01:00:00,36,49,,61
2016-02-25T01:53:00,37,48,0.00,66
2016-02-25T02:53:00,37,45,0.00,74
2016-02-25T03:53:00,37,44,0.00,76
2016-02-25T04:53:00,37,43,0.00,80
2016-02-25T05:53:00,37,43,0.00,80
2016-02-25T06:53:00,37,43,0.00,80
2016-02-25T07:00:00,37,43,,80
2016-02-25T07:53:00,37,44,0.00,76
2016-02-25T08:53:00,35,49,0.00,59
2016-02-25T09:53:00,31,52,0.00,45
2016-02-25T10:53:00,27,55,0.00,34
2016-02-25T11:53:00,26,57,0.00,30
2016-02-25T12:53:00,27,59,0.00,29
2016-02-25T13:00:00,27,59,,29
2016-02-25T13:53:00,27,61,0.00,27
2016-02-25T14:53:00,28,63,0.00,27
2016-02-25T15:53:00,27,64,0.00,25
2016-02-25T16:53:00,27,64,0.00,25
2016-02-25T17:53:00,28,63,0.00,27
2016-02-25T18:53:00,32,56,0.00,40
2016-02-25T19:00:00,32,56,,40
2016-02-25T19:53:00,35,56,0.00,46
2016-02-25T20:53:00,37,52,0.00,57
2016-02-25T21:53:00,36,50,0.00,59
2016-02-25T22:53:00,37,48,0.00,66
2016-02-25T23:53:00,39,49,0.00,69
2016-02-25T23:59:00,,,,
2016-02-26T00:53:00,37,50,0.00,61
2016-02-26T01:00:00,37,50,,61
2016-02-26T01:53:00,32,50,0.00,50
2016-02-26T02:53:00,30,48,0.00,50
2016-02-26T03:53:00,30,44,0.00,58
2016-02-26T04:53:00,30,44,0.00,58
2016-02-26T05:53:00,30,44,0.00,58
2016-02-26T06:53:00,30,38,0.00,73
2016-02-26T07:00:00,30,38,,73
2016-02-26T07:53:00,31,43,0.00,63
2016-02-26T08:53:00,29,47,0.00,50
2016-02-26T09:53:00,28,50,0.00,43
2016-02-26T10:53:00,27,51,0.00,39
2016-02-26T11:53:00,26,52,0.00,37
2016-02-26T12:53:00,26,55,0.00,33
2016-02-26T13:00:00,26,55,,33
2016-02-26T13:53:00,25,57,0.00,29
2016-02-26T14:51:00,25,57,,29
2016-02-26T14:53:00,25,59,0.00,27
2016-02-26T15:53:00,25,59,0.00,27
2016-02-26T16:53:00,24,59,0.00,26
2016-02-26T17:53:00,24,58,0.00,27
2016-02-26T18:53:00,27,53,0.00,37
2016-02-26T19:00:00,27,53,,37
2016-02-26T19:53:00,31,46,0.00,56
2016-02-26T20:53:00,32,43,0.00,65
2016-02-26T21:53:00,30,39,0.00,70
2016-02-26T22:53:00,31,37,0.00,79
2016-02-26T23:53:00,31,37,0.00,79
2016-02-26T23:59:00,,,,
2016-02-27T00:53:00,30,36,0.00,79
2016-02-27T01:00:00,30,36,,79
2016-02-27T01:53:00,30,36,0.00,79
2016-02-27T02:53:00,29,34,0.00,82
2016-02-27T03:53:00,29,33,0.00,85
2016-02-27T04:53:00,28,32,0.00,85
2016-02-27T05:53:00,27,31,0.00,85
2016-02-27T06:53:00,27,32,0.00,82
2016-02-27T07:00:00,27,32,,82
2016-02-27T07:53:00,30,35,0.00,82
2016-02-27T08:53:00,33,46,0.00,61
2016-02-27T09:53:00,33,53,0.00,47
2016-02-27T10:53:00,26,58,0.00,29
2016-02-27T11:53:00,26,60,0.00,27
2016-02-27T12:53:00,24,62,0.00,23
2016-02-27T13:00:00,24,62,,23
2016-02-27T13:53:00,24,63,0.00,23
2016-02-27T14:53:00,23,66,0.00,19
2016-02-27T15:53:00,23,66,0.00,19
2016-02-27T16:53:00,21,66,0.00,18
2016-02-27T17:53:00,22,65,0.00,19
2016-02-27T18:53:00,30,56,0.00,37
2016-02-27T19:00:00,30,56,,37
2016-02-27T19:53:00,34,51,0.00,52
2016-02-27T20:53:00,35,50,0.00,57
2016-02-27T21:53:00,35,47,0.00,63
2016-02-27T22:53:00,34,42,0.00,73
2016-02-27T23:53:00,33,39,0.00,79
2016-02-27T23:59:00,,,,
2016-02-28T00:53:00,33,38,0.00,83
2016-02-28T01:00:00,33,38,,83
2016-02-28T01:53:00,33,37,0.00,86
2016-02-28T02:53:00,32,36,0.00,86
2016-02-28T03:53:00,30,34,0.00,85
2016-02-28T04:53:00,30,34,0.00,85
2016-02-28T05:53:00,29,33,0.00,85
2016-02-28T06:53:00,28,32,0.00,85
2016-02-28T07:00:00,28,32,,85
2016-02-28T07:53:00,32,36,0.00,86
2016-02-28T08:53:00,39,48,0.00,71
2016-02-28T09:53:00,37,59,0.00,44
2016-02-28T10:53:00,32,64,0.00,30
2016-02-28T11:53:00,28,66,0.00,24
2016-02-28T12:53:00,28,69,0.00,22
2016-02-28T13:00:00,28,69,,22
2016-02-28T13:53:00,28,70,0.00,21
2016-02-28T14:53:00,28,71,0.00,20
2016-02-28T15:53:00,29,69,0.00,22
2016-02-28T16:53:00,29,68,0.00,23
2016-02-28T17:53:00,32,64,0.00,30
2016-02-28T18:53:00,35,58,0.00,42
2016-02-28T19:00:00,35,58,,42
2016-02-28T19:53:00,35,55,0.00,47
2016-02-28T20:53:00,36,50,0.00,59
2016-02-28T21:53:00,35,44,0.00,71
2016-02-28T22:53:00,35,43,0.00,74
2016-02-28T23:53:00,35,44,0.00,71
2016-02-28T23:59:00,,,,
2016-02-29T00:53:00,35,41,0.00,79
2016-02-29T01:00:00,35,41,,79
2016-02-29T01:53:00,36,40,0.00,86
2016-02-29T02:53:00,34,39,0.00,82
2016-02-29T03:53:00,35,39,0.00,86
2016-02-29T04:53:00,34,38,0.00,86
2016-02-29T05:53:00,33,37,0.00,86
2016-02-29T06:53:00,34,37,0.00,89
2016-02-29T07:00:00,34,37,,89
2016-02-29T07:53:00,37,41,0.00,86
2016-02-29T08:53:00,43,52,0.00,72
2016-02-29T09:53:00,48,61,0.00,63
2016-02-29T10:53:00,50,69,0.00,51
2016-02-29T11:53:00,49,71,0.00,46
